,datetime,datenum,avg_power,max_power,avg_energy,minute_diff,energy_diff,out_humid,out_temp,out_light,next_humid,next_temp,next_heatindex,predicted_time_diff
73,19-Nov-2021 10:01:00,738479.417361111,2799.87,2915.0,340.05,11,0.0999999999999659,66.4848484848485,31.6287878787879,54612,65.7954545454545,25.1818181818182,25.4736363636364,9.359448
74,19-Nov-2021 10:12:00,738479.425,2751.43,2881.5,340.15,12,0.0900000000000318,65.4041666666667,31.8166666666667,54612,65.6263888888889,25.2,25.4893055555556,9.273729
75,19-Nov-2021 10:24:00,738479.433333333,2799.53,2923.3,340.24,36,0.129999999999995,63.9134259259259,32.0046296296296,54612,64.9152777777778,25.1199074074074,25.3821296296296,9.147329
76,19-Nov-2021 11:00:00,738479.458333333,2671.73,2714.6,340.37,40,0.180000000000007,62.455,32.2975,54612,64.8204166666667,25.07375,25.3292916666667,9.085541
77,19-Nov-2021 11:40:00,738479.486111111,2824.75,2895.4,340.55,90,0.159999999999968,57.3771799628943,33.391651205937,54612,64.352319109462,24.9293135435993,25.1580333951763,8.726761
78,19-Nov-2021 13:10:00,738479.548611111,2946.6,2965.2,340.71,18,0.100000000000023,55.5018518518519,33.6370370370371,54612,64.6657407407407,24.9861111111111,25.2289814814815,8.54775
79,19-Nov-2021 13:28:00,738479.561111111,2801.75,2996.6,340.81,19,0.120000000000005,54.6061403508772,33.7412280701754,54612,64.5973684210526,24.9017543859649,25.1341228070175,8.492138
80,19-Nov-2021 13:47:00,738479.574305556,2780.55,2814.6,340.93,29,0.0999999999999659,54.2862068965517,33.9201149425287,54612,65.9620689655172,25.0373563218391,25.3187931034483,8.540434
81,19-Nov-2021 14:16:00,738479.594444444,2978.3,3222.9,341.03,34,0.130000000000052,53.6083333333333,34.1357843137255,54612,66.5960784313725,25.0088235294118,25.304362745098,8.56347
82,19-Nov-2021 14:50:00,738479.618055556,2844.3,2925.1,341.16,10,0.0399999999999636,53.7416666666667,34.165,54612,70.7133333333333,25.3866666666667,25.8625,8.931557
83,19-Nov-2021 15:00:00,738479.625,1993.67,82.2,341.2,6,0.0900000000000318,54.4638888888889,34.2444444444444,54612,70.6972222222222,25.8277777777778,27.0705555555555,8.762546
84,19-Nov-2021 15:06:00,738479.629166667,2921.45,2988.8,341.29,17,0.239999999999952,52.6872549019608,34.4333333333333,54612,70.0372549019608,26.2539215686274,27.6711764705882,8.337181
85,19-Nov-2021 15:23:00,738479.640972222,2959.57,3306.0,341.53,10,0.110000000000014,52.6866666666667,34.125,54612,69.76,26.6,28.1861666666667,8.0900755
86,19-Nov-2021 15:33:00,738479.647916667,2883.63,2943.3,341.64,11,0.129999999999995,52.8045454545455,34.0939393939394,54612,69.6454545454546,26.7818181818182,28.4675757575758,7.9963436
87,19-Nov-2021 15:44:00,738479.655555556,3005.13,3304.1,341.77,11,0.129999999999995,52.7227272727273,34.1984848484848,54612,69.5954545454545,26.9363636363636,28.7163636363636,7.918727
88,19-Nov-2021 15:55:00,738479.663194444,2913.1,3165.7,341.9,11,0.120000000000005,52.9769230769231,34.2276923076923,54612,69.5106060606061,27.0636363636364,28.9207575757576,7.8719006
89,19-Nov-2021 16:06:00,738479.670833333,2875.8,2963.3,342.02,11,0.129999999999995,53.1515151515151,34.2772727272727,54612,69.6569230769231,27.1646153846154,29.1055384615385,7.869917
90,19-Nov-2021 16:17:00,738479.678472222,2843.55,2854.8,342.15,11,0.0800000000000409,53.430303030303,34.0818181818182,54612,69.8651515151515,27.3272727272727,29.4057575757576,7.839737
