year,month,day,hour,minute,out_humid,out_temp,out_light,next_humid,next_temp,next_heatindex,main_humid,main_temp,main_count,deci_hours,PMV,PPD,predicted_PMV
2021,9,7,18,55,92.2833333333333,27.6,0.0,76.9,26.7,28.85,73.7683333333333,26.94,1.06666666666667,18.9166666666667,0.12,5.3,0.13869166
2021,9,7,19,0,92.2689655172414,27.6034482758621,0.0,73.56,26.8766666666667,28.943,72.7965517241379,27.0137931034483,1.0,19.0,0.12,5.3,0.12889282
2021,9,7,19,5,92.6233333333333,27.6133333333333,0.0,74.7533333333333,26.64,28.5873333333333,73.5566666666666,26.9633333333333,1.0,19.0833333333333,0.12,5.3,0.12593497
2021,9,7,19,10,92.79,27.6033333333333,0.0,72.025,26.875,28.8175,73.5896551724138,27.0793103448276,1.0,19.1666666666667,0.14,5.4,0.11128588
2021,9,7,19,15,92.2366666666667,27.6033333333333,0.0,70.7433333333333,27.5166666666667,29.8593333333333,71.9172413793104,26.9034482758621,1.0,19.25,0.09,5.2,0.09926992
2021,9,7,19,20,93.43,27.5566666666667,0.0,70.2809523809524,27.4333333333333,29.7066666666667,74.1666666666667,26.97,1.0,19.3333333333333,0.12,5.3,0.0892899
2021,9,7,19,25,93.1733333333333,27.5333333333333,0.0,71.8233333333333,25.6533333333333,26.3883333333333,71.6,26.8724137931034,1.0,19.4166666666667,0.07,5.1,0.09567483
2021,9,7,19,30,93.4733333333333,27.58,0.0,76.7633333333333,25.5533333333333,26.548,73.4344827586207,26.951724137931,1.0,19.5,0.1,5.2,0.09832267
2021,9,7,19,35,93.7233333333333,27.59,0.0,72.78,25.26,25.7636666666667,71.51,27.02,1.0,19.5833333333333,0.09,5.2,0.085998
2021,9,7,19,40,94.16,27.55,0.0,76.3666666666667,25.3766666666667,26.142,72.7655172413793,26.9551724137931,1.0,19.6666666666667,0.09,5.2,0.091795586
2021,9,7,19,45,94.15,27.5,0.0,74.5766666666666,25.43,26.2296666666667,73.1827586206897,27.0379310344828,1.0,19.75,0.11,5.2,0.08748531
2021,9,7,19,50,94.24,27.5033333333333,0.0,74.1666666666667,25.21,25.7223333333333,71.8566666666667,26.9066666666667,1.0,19.8333333333333,0.06,5.1,0.07695404
2021,9,7,19,55,94.0433333333333,27.5066666666667,0.0,76.78,25.51,26.5056666666667,74.0034482758621,27.0,1.0,19.9166666666667,0.1,5.2,0.08315027
2021,9,7,20,0,94.0733333333333,27.5,0.0,72.8566666666667,25.2366666666667,25.7186666666667,72.1166666666667,26.89,1.0,20.0,0.05,5.1,0.06846283
2021,9,7,20,5,94.3833333333334,27.49,0.0,76.5866666666667,25.3866666666667,26.1336666666667,74.4137931034483,26.9172413793103,1.0,20.0833333333333,0.08,5.1,0.07524463
2021,9,7,20,10,94.0,27.4433333333333,0.0,73.85,25.33,25.9453333333333,73.2344827586207,27.0,1.0,20.1666666666667,0.08,5.1,0.07083177
2021,9,7,20,15,93.4566666666667,27.45,0.0,75.61,25.2533333333333,25.8083333333333,73.6310344827586,26.8896551724138,1.0,20.25,0.06,5.1,0.07004674
2021,9,7,20,20,93.7233333333333,27.4366666666667,0.0,77.0366666666667,25.43,26.3063333333333,74.9066666666666,26.9933333333333,1.0,20.3333333333333,0.09,5.2,0.062179483
2021,9,7,20,25,92.6866666666667,27.3366666666667,0.0,72.3966666666667,25.1566666666667,25.6176666666667,71.7965517241379,26.8862068965517,1.0,20.4166666666667,0.03,5.0,0.03639333
2021,9,7,20,30,93.12,27.3233333333333,0.0,72.9633333333334,25.4566666666667,26.164,74.3068965517241,26.9689655172414,1.0,20.5,0.07,5.1,0.044700045
2021,9,7,20,35,93.51,27.1933333333333,0.0,73.0666666666666,25.6566666666667,26.8826666666667,72.99,26.96,1.0,20.5833333333333,0.05,5.0,0.04334856
2021,9,7,20,40,93.84,27.18,0.0,73.6566666666667,25.7733333333333,27.0726666666667,74.5448275862069,26.9172413793103,1.0,20.6666666666667,0.05,5.1,0.046640534
2021,9,7,20,45,94.2633333333334,27.1066666666667,0.0,74.0866666666667,25.8933333333333,27.273,74.6896551724138,27.0172413793103,1.0,20.75,0.07,5.1,0.04869357
2021,9,7,20,50,94.49,27.1,0.0,74.4766666666666,25.93,27.3453333333333,73.8866666666666,26.8766666666667,1.0,20.8333333333333,0.03,5.0,0.047549695
2021,9,7,20,55,94.5344827586207,27.1103448275862,0.0,74.87,26.0,27.476,76.1586206896552,26.9827586206897,1.0,20.9166666666667,0.07,5.1,0.04134949
2021,9,7,21,0,94.6785714285714,27.1607142857143,0.0,75.1391304347826,26.0347826086957,27.5434782608696,73.4181818181818,26.9227272727273,1.0,21.0,0.02,5.0,0.035608288
2021,9,7,21,5,94.6533333333333,27.1933333333333,0.0,75.6533333333334,26.1,27.6753333333333,76.5551724137931,26.9551724137931,1.0,21.0833333333333,0.06,5.1,0.031027991
2021,9,7,21,10,94.84,27.14,0.0,77.3172413793103,26.2,27.9296551724138,74.4620689655172,26.9931034482759,1.0,21.1666666666667,0.04,5.0,0.03898505
2021,9,7,21,15,93.7793103448276,27.0103448275862,0.0,79.5379310344828,26.3896551724138,28.4148275862069,76.4964285714286,26.9392857142857,1.0,21.25,0.04,5.0,0.054355
2021,9,7,21,20,93.13,26.9666666666667,0.0,79.2,26.4206896551724,28.4551724137931,76.048275862069,26.9965517241379,1.0,21.3333333333333,0.04,5.0,0.049198404
2021,9,7,21,25,93.2241379310345,26.9,0.0,78.7464285714286,26.3857142857143,28.3582142857143,76.3,26.9428571428571,1.0,21.4166666666667,0.03,5.0,0.04146148
2021,9,7,21,30,93.35,26.9166666666667,0.0,79.2466666666667,26.4233333333333,28.464,78.0793103448276,27.1241379310345,1.0,21.5,0.08,5.1,0.042253014
2021,9,7,21,35,93.2733333333333,26.92,0.0,78.9866666666667,26.4966666666667,28.5946666666667,75.6620689655172,27.0344827586207,1.0,21.5833333333333,0.03,5.0,0.037504047
2021,9,7,21,40,92.6633333333334,26.8666666666666,0.0,78.8666666666666,26.5066666666667,28.6083333333333,78.3033333333333,27.0966666666667,1.0,21.6666666666667,0.07,5.1,0.03240892
2021,9,7,21,45,92.5866666666666,26.76,0.0,78.8833333333333,26.57,28.7366666666667,75.4896551724138,26.9448275862069,1.0,21.75,0.0,5.0,0.027836587
2021,9,7,21,50,92.34,26.6733333333333,0.0,78.7866666666667,26.6,28.7906666666666,78.6551724137931,27.0275862068966,1.0,21.8333333333333,0.05,5.0,0.021004848
2021,9,7,21,55,92.4433333333334,26.6,0.0,78.6866666666667,26.5866666666667,28.7563333333333,76.3833333333333,26.9533333333333,1.0,21.9166666666667,0.0,5.0,0.013216779
2021,9,7,22,0,92.5233333333333,26.61,0.0,78.5733333333333,26.5966666666667,28.7676666666667,78.8275862068966,27.0,1.0,22.0,0.03,5.0,0.006957046
2021,9,7,22,5,92.63,26.6,0.0,78.86,26.6,28.7956666666667,76.3666666666667,27.01,1.0,22.0833333333333,0.0,5.0,0.00608319
2021,9,7,22,10,92.7233333333333,26.5766666666667,0.0,79.08,26.6,28.812,78.4896551724138,26.9758620689655,1.0,22.1666666666667,0.01,5.0,0.0044694315
2021,9,7,22,15,93.0294117647059,26.6117647058824,0.0,79.1307692307692,26.6,28.8153846153846,78.7857142857143,27.05,1.0,22.25,0.02,5.0,0.001390725
2021,9,8,13,20,68.04,32.5333333333333,0.0,74.3366666666667,26.84,28.9243333333333,72.8551724137931,27.4689655172414,1.0,13.3333333333333,0.22,6.0,0.19821276
2021,9,8,13,30,66.7733333333333,33.17,0.0,74.3366666666667,26.98,29.1856666666667,72.5965517241379,27.4206896551724,1.0,13.5,0.22,6.0,0.20440793
2021,9,8,13,35,66.36,32.7,0.0,74.3866666666667,27.0,29.2286666666667,72.72,27.4033333333333,1.0,13.5833333333333,0.22,6.0,0.19951738
2021,9,8,13,40,66.9866666666667,32.22,0.0,74.4,27.04,29.306,73.7068965517241,27.4689655172414,1.0,13.6666666666667,0.24,6.2,0.19347715
2021,9,8,13,45,68.46,32.0833333333333,0.0,74.3800000000001,27.0833333333333,29.3863333333333,73.348275862069,27.4275862068965,1.0,13.75,0.23,6.1,0.20102249
2021,9,8,13,50,68.3214285714286,32.1392857142857,0.0,74.2928571428572,27.1,29.4092857142857,72.5964285714286,27.4214285714286,1.0,13.8333333333333,0.22,6.0,0.2033828
2021,9,8,13,55,67.048275862069,32.4758620689655,0.0,74.3600000000001,27.1,29.416,73.8857142857143,27.4678571428571,1.0,13.9166666666667,0.25,6.3,0.20285033
2021,9,8,14,0,67.5166666666667,32.2266666666667,0.0,74.3966666666667,27.11,29.4396666666667,74.0833333333333,27.4,1.0,14.0,0.24,6.2,0.20115384
2021,9,8,14,5,68.2433333333333,32.1133333333333,0.0,74.4733333333334,27.15,29.5273333333333,73.0,27.3724137931034,1.0,14.0833333333333,0.23,6.1,0.20235248
2021,9,8,14,10,68.2466666666667,32.0766666666667,0.0,74.46,27.18,29.586,73.7724137931034,27.4344827586207,1.0,14.1666666666667,0.25,6.3,0.20007467
2021,9,8,14,15,68.3,31.8033333333333,0.0,74.4566666666667,27.2,29.6256666666667,74.64,27.3733333333333,1.0,14.25,0.24,6.2,0.19165806
2021,9,8,14,20,69.5266666666667,31.58,0.0,74.3233333333333,27.2366666666667,29.6823333333333,73.3137931034483,27.3275862068965,1.0,14.3333333333333,0.23,6.1,0.19610113
2021,9,8,14,25,70.2333333333333,31.5633333333333,0.0,74.2366666666667,27.2933333333333,29.781,74.3931034482759,27.3689655172414,1.0,14.4166666666667,0.25,6.2,0.19804382
2021,9,8,14,30,71.8,31.5033333333333,0.0,74.25,27.2966666666667,29.7886666666667,75.3241379310345,27.3655172413793,1.0,14.5,0.25,6.3,0.21143119
2021,9,8,14,35,72.8233333333333,31.2766666666667,0.0,74.37,27.3,29.807,73.8,27.3172413793103,1.0,14.5833333333333,0.23,6.1,0.21111274
2021,9,8,14,40,73.3933333333334,31.1333333333333,0.0,74.4758620689655,27.3103448275862,29.8458620689655,74.57,27.3466666666666,1.0,14.6666666666667,0.25,6.3,0.21038263
2021,9,8,14,45,74.6633333333333,31.18,0.0,74.47,27.3333333333333,29.8903333333333,75.8034482758621,27.3655172413793,1.0,14.75,0.26,6.4,0.2195781
2021,9,8,14,50,74.1366666666667,31.4133333333333,0.0,74.5266666666667,27.3733333333333,29.9793333333333,74.1266666666667,27.36,1.0,14.8333333333333,0.25,6.3,0.22550605
2021,9,8,14,55,72.7,31.4966666666667,0.0,74.5866666666666,27.39,30.0186666666667,75.4,27.3827586206896,1.0,14.9166666666667,0.27,6.5,0.22527143
2021,9,8,15,0,71.7896551724138,31.9034482758621,0.0,74.5366666666666,27.3866666666667,30.007,74.85,27.4566666666667,1.0,15.0,0.28,6.6,0.23106137
2021,9,8,15,5,69.8033333333333,32.0,0.0,74.55,27.4,30.035,74.5172413793103,27.3310344827586,1.0,15.0833333333333,0.25,6.3,0.22285768
2021,9,8,15,10,69.1233333333333,32.0433333333333,0.0,74.5933333333333,27.41,30.0593333333333,75.0862068965517,27.4034482758621,1.0,15.1666666666667,0.27,6.5,0.2183875
2021,9,8,15,15,69.1366666666666,31.9133333333333,0.0,74.4833333333333,27.4333333333333,30.0936666666667,75.3366666666666,27.3933333333333,1.0,15.25,0.27,6.6,0.2129494
2021,9,8,15,20,69.4833333333333,31.8466666666666,0.0,74.4833333333333,27.4433333333333,30.1136666666667,75.0,27.4142857142857,1.0,15.3333333333333,0.28,6.6,0.21421582
2021,9,8,15,45,75.95,29.98,0.0,74.6666666666667,27.54,30.3303333333333,76.4875,27.2125,1.0,15.75,0.25,6.3,0.17567454
2021,9,8,18,15,84.2222222222222,26.15,0.0,69.1366666666667,25.8866666666667,27.1076666666667,70.275,27.0,1.0,18.25,0.12,5.3,0.1458304
2021,9,8,18,20,84.29,27.03,0.0,72.4366666666667,26.0566666666667,27.4746666666667,74.145,27.195,1.0,18.3333333333333,0.2,5.8,0.1490127
2021,9,8,18,25,83.4933333333333,27.19,0.0,69.4766666666667,25.7433333333333,26.708,71.9,26.9241379310345,1.0,18.4166666666667,0.12,5.3,0.13105163
2021,9,8,18,30,83.4833333333333,27.12,0.0,73.6133333333333,25.96,27.3656666666667,73.9862068965517,26.8,1.0,18.5,0.11,5.2,0.14264889
2021,9,8,18,35,83.7533333333333,27.1433333333334,0.0,73.9068965517241,25.2896551724138,25.9044827586207,73.63,26.8833333333333,1.0,18.5833333333333,0.12,5.3,0.113198444
2021,9,8,18,40,83.78,27.1033333333333,0.0,77.2633333333333,25.5766666666667,26.7236666666667,72.6310344827586,26.7965517241379,1.0,18.6666666666667,0.09,5.2,0.1305088
2021,9,8,18,45,84.1,27.1066666666667,0.0,74.5733333333333,25.1233333333333,25.6376666666667,74.748275862069,26.8793103448276,1.0,18.75,0.12,5.3,0.10710605
2021,9,8,18,50,83.79,27.1766666666667,0.0,77.1466666666667,25.56,26.709,72.7633333333333,26.8,1.0,18.8333333333333,0.08,5.1,0.124208435
2021,9,8,18,55,83.9241379310345,27.2034482758621,0.0,74.5033333333333,25.1266666666667,25.6396666666667,74.8793103448276,26.7896551724138,1.0,18.9166666666667,0.1,5.2,0.09810769
2021,9,8,19,0,83.6233333333333,27.1366666666667,0.0,77.4066666666667,25.5,26.5173333333333,73.9586206896552,26.8965517241379,1.0,19.0,0.11,5.3,0.11719926
2021,9,8,19,5,84.04,27.1,0.0,75.0233333333333,25.07,25.591,73.38,26.7233333333333,1.0,19.0833333333333,0.07,5.1,0.0955901
2021,9,8,19,10,84.3166666666667,27.1,0.0,77.1833333333333,25.48,26.4293333333333,75.551724137931,26.9,1.0,19.1666666666667,0.12,5.3,0.11012206
2021,9,8,19,15,84.3533333333333,27.12,0.0,74.6533333333333,25.0333333333333,25.5406666666667,73.1344827586207,26.8896551724138,1.0,19.25,0.09,5.2,0.08368972
2021,9,8,19,20,84.6433333333333,27.1866666666667,0.0,77.4166666666667,25.3866666666667,26.1936666666667,75.2758620689655,26.7655172413793,1.0,19.3333333333333,0.08,5.1,0.100252226
2021,9,8,19,25,84.03,27.1133333333333,0.0,75.48,25.0766666666667,25.611,75.5518518518519,26.8814814814815,1.0,19.4166666666667,0.11,5.2,0.07930925
2021,9,8,19,30,84.2233333333333,27.0966666666667,0.0,77.9433333333333,25.4,26.3053333333333,73.4689655172414,26.851724137931,1.0,19.5,0.08,5.1,0.09415379
2021,9,8,19,35,84.2966666666667,27.0933333333333,0.0,76.64,24.96,25.5126666666667,74.5379310344828,26.7206896551724,1.0,19.5833333333333,0.06,5.1,0.06927509
2021,9,8,19,40,84.3433333333333,27.0966666666667,0.0,78.7066666666667,25.4333333333333,26.3496666666667,75.5107142857143,26.8642857142857,1.0,19.6666666666667,0.09,5.2,0.089783974
2021,9,8,19,45,84.4966666666667,27.1,0.0,75.9233333333334,24.95,25.482,73.4931034482758,26.7758620689655,1.0,19.75,0.05,5.1,0.05836044
2021,9,8,19,50,84.5233333333333,27.0733333333333,0.0,78.8133333333333,25.3433333333333,26.1383333333333,75.6862068965517,26.7551724137931,1.0,19.8333333333333,0.06,5.1,0.07949152
2021,9,8,19,55,84.9466666666667,27.0766666666667,0.0,76.0233333333333,25.0,25.54,75.7214285714286,26.8857142857143,1.0,19.9166666666667,0.09,5.2,0.052665822
2021,9,8,20,0,84.6466666666667,27.0366666666667,0.0,78.63,25.2933333333333,26.0593333333333,73.2066666666667,26.76,1.0,20.0,0.04,5.0,0.06734967
2021,9,8,20,5,84.59,27.09,0.0,76.0266666666666,25.0833333333333,25.688,75.8655172413793,26.7827586206896,1.0,20.0833333333333,0.06,5.1,0.043854192
2021,9,8,20,10,84.6533333333334,27.07,0.0,78.39,25.31,26.0346666666667,73.9655172413793,26.8689655172414,1.0,20.1666666666667,0.06,5.1,0.058281016
2021,9,8,20,15,84.9666666666667,27.04,0.0,75.9633333333333,25.1233333333333,25.712,75.5068965517242,26.7551724137931,1.0,20.25,0.04,5.0,0.03751092
2021,9,8,20,20,85.2666666666667,27.0233333333333,0.0,78.3733333333333,25.2466666666667,25.891,76.3607142857143,26.8571428571429,1.0,20.3333333333333,0.07,5.1,0.048745025
2021,9,8,20,25,85.7466666666667,27.03,0.0,76.09,25.11,25.736,74.5827586206897,26.7172413793104,1.0,20.4166666666667,0.02,5.0,0.031336907
2021,9,8,20,30,86.2833333333333,27.1,0.0,77.9966666666667,25.1866666666667,25.7976666666667,76.6068965517241,26.8206896551724,1.0,20.5,0.06,5.1,0.03857555
2021,9,8,20,35,86.4866666666667,27.1,0.0,76.1466666666667,25.0566666666667,25.6423333333333,74.9551724137931,26.8241379310345,1.0,20.5833333333333,0.04,5.0,0.022950254
2021,9,8,20,40,86.8633333333333,27.1033333333333,0.0,77.88,25.03,25.622,76.38,26.7233333333333,1.0,20.6666666666667,0.02,5.0,0.025701754
2021,9,8,20,45,86.9433333333333,27.1,0.0,77.8566666666667,25.2833333333333,25.9366666666667,76.6655172413793,26.8551724137931,1.0,20.75,0.05,5.1,0.028963275
2021,9,8,20,50,87.1233333333334,27.09,0.0,76.9133333333334,24.9466666666667,25.5053333333333,74.61,26.7266666666667,1.0,20.8333333333333,0.0,5.0,0.010884747
2021,9,8,20,55,87.65,27.0966666666667,0.0,78.65,25.33,25.99,77.2655172413793,26.8,1.0,20.9166666666667,0.04,5.0,0.026013747
2021,9,8,21,0,88.11,27.09,0.0,76.4966666666667,24.88,25.421,75.6310344827586,26.8689655172414,1.0,21.0,0.03,5.0,0.0017179843
2021,9,8,21,5,88.4633333333334,27.0966666666667,0.0,78.9833333333333,25.3133333333333,25.9626666666667,75.9366666666667,26.7633333333333,1.0,21.0833333333333,0.01,5.0,0.02052579
2021,9,8,21,10,88.5933333333333,27.0833333333333,0.0,76.41,24.91,25.4513333333333,77.2758620689655,26.8689655172414,1.0,21.1666666666667,0.04,5.0,-0.0048791026
2021,9,8,21,15,88.7499999999999,27.0733333333333,0.0,78.9366666666667,25.2766666666667,26.018,74.67,26.7533333333333,1.0,21.25,-0.01,5.0,0.010645546
2021,9,8,21,20,88.39,27.0833333333333,0.0,78.3933333333333,25.8233333333333,27.285,77.2620689655173,26.7793103448276,1.0,21.3333333333333,0.01,5.0,0.02382483
