,datetime,avg_power,max_power,avg_energy,minute_diff,energy_diff,energy_start,energy_stop,out_humid,out_temp,out_light,next_humid,next_temp,next_heatindex,predicted_en_per_minute,cal_energy_diff
111,19-Nov-2021 17:58:00,2750.2,2783.5,343.1,14,0.120000000000005,343.1,343.22,58.7761904761905,32.7964285714286,54612,70.5130952380952,27.9619047619048,30.6597619047619,0.01401838,0.19625732116401196
112,19-Nov-2021 18:12:00,2829.03,2933.6,343.22,14,0.119999999999948,343.22,343.34,59.1630952380952,32.7321428571429,54612,70.2964285714286,28.0428571428571,30.790119047619,0.013947032,0.19525845348834991
113,19-Nov-2021 18:26:00,2798.8,2995.8,343.34,13,0.110000000000014,343.34,343.45,59.6961538461538,32.6397435897436,54612,70.4025641025641,28.0833333333333,30.885,0.013877887,0.18041253462433815
114,19-Nov-2021 18:39:00,2914.5,3084.4,343.45,15,0.189999999999998,343.45,343.64,59.9211111111111,32.5911111111111,54612,70.5677777777778,28.1344444444445,31.0088888888889,0.013782112,0.20673167891800404
115,19-Nov-2021 18:54:00,2740.25,2769.5,343.64,13,0.0800000000000409,343.64,343.72,60.3602564102564,32.5179487179487,54612,70.6948717948718,28.2230769230769,31.2039743589744,0.01366126,0.17759637720882893
116,19-Nov-2021 19:07:00,2712.87,2720.7,343.72,14,0.109999999999957,343.72,343.83,63.1571428571429,32.4309523809524,54612,70.4,28.2964285714286,31.31,0.0141164595,0.19763043336570263
117,19-Nov-2021 19:21:00,2731.63,2816.5,343.83,14,0.120000000000005,343.83,343.95,64.2583333333333,32.2928571428571,54612,69.4714285714286,28.3166666666667,31.2138095238095,0.014253903,0.19955464452505112
118,19-Nov-2021 19:35:00,2696.8,2703.9,343.95,14,0.100000000000023,343.95,344.05,65.0869047619048,32.2071428571429,54612,69.7619047619048,28.4583333333333,31.5429761904762,0.014122929,0.19772101193666458
119,19-Nov-2021 19:49:00,2871.73,3182.6,344.05,15,0.149999999999977,344.05,344.2,65.8133333333333,32.1211111111111,54612,70.8811111111111,28.4922222222222,31.7906666666667,0.013996023,0.20994034130126238
120,19-Nov-2021 20:04:00,2670.5,2686.3,344.2,14,0.120000000000005,344.2,344.32,66.5547619047619,32.0261904761905,54612,71.2060240963856,28.4132530120482,31.674578313253,0.014081742,0.1971443835645914
121,19-Nov-2021 20:18:00,2675.97,2685.3,344.32,13,0.0900000000000318,344.32,344.41,67.3538461538461,31.8717948717949,54612,71.2794871794872,28.3961538461538,31.6517948717949,0.014047169,0.18261319864541292
122,19-Nov-2021 20:31:00,2836.8,2962.4,344.41,13,0.149999999999977,344.41,344.56,67.8923076923077,31.8371794871795,54612,71.3179487179487,28.4,31.6661538461538,0.0140688345,0.18289484828710556
123,19-Nov-2021 20:44:00,2678.8,2709.8,344.56,13,0.129999999999995,344.56,344.69,68.3012987012987,31.7727272727273,54612,71.175641025641,28.4038461538461,31.6492307692308,0.0140543105,0.1827060366049409
124,19-Nov-2021 20:57:00,2658.1,2672.0,344.69,12,0.089999999999975,344.69,344.78,67.6513888888889,31.7083333333333,54612,71.2458333333334,28.425,31.7061111111111,0.013849673,0.1661960743367672
125,19-Nov-2021 21:09:00,2954.6,3173.1,344.78,11,0.0900000000000318,344.78,344.87,67.6106060606061,31.6909090909091,54612,71.4378787878788,28.4621212121212,31.8159090909091,0.013744739,0.1511921277269721
126,20-Nov-2021 10:25:00,2633.27,2776.5,345.95,71,0.180000000000007,345.95,346.13,65.3700507614213,31.4733502538071,54612,68.1477088948787,25.2045822102426,25.7422911051213,0.013411956,0.9522488694638014
127,20-Nov-2021 11:36:00,2827.23,2907.8,346.13,18,0.100000000000023,346.13,346.23,61.25,32.0342592592593,54612,69.7259259259259,26.4685185185185,27.9793518518519,0.012197382,0.21955287270247936
128,20-Nov-2021 11:54:00,2842.93,3006.4,346.23,16,0.109999999999957,346.23,346.34,60.590625,32.4302083333333,54612,69.5572916666667,26.790625,28.47625,0.013114877,0.20983803272247314
129,20-Nov-2021 12:10:00,2815.75,2888.2,346.34,14,0.07000000000005,346.34,346.41,58.572619047619,32.8702380952381,54612,69.7904761904762,27.0202380952381,28.8740476190476,0.012993491,0.1819088775664568
130,20-Nov-2021 12:24:00,2933.1,3012.2,346.41,9,0.139999999999986,346.41,346.55,57.6277777777778,33.2166666666667,54612,70.7388888888889,27.1666666666667,29.2077777777778,0.01261243,0.11351187340915203
131,20-Nov-2021 12:33:00,2699.67,2731.4,346.55,9,0.139999999999986,346.55,346.69,57.3351851851852,33.5055555555556,54612,71.0888888888889,27.3166666666667,29.5088888888889,0.013349434,0.120144909247756
132,20-Nov-2021 12:42:00,2734.5,2752.1,346.69,9,0.129999999999995,346.69,346.82,55.5777777777778,33.9722222222222,54612,71.587037037037,27.4962962962963,29.8972222222222,0.013649891,0.12284902017563581
